year,quarter,category_code,category_name,vendor,stuks,opp_ha
2023,Q2,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2023,Q3,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2023,Q4,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q1,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q2,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q3,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q4,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q1,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q2,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q3,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q4,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q1,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q2,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q3,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q4,210,210 - MINI-PAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2013,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2013,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2013,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2013,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2014,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2014,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2014,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2014,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2015,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2015,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2015,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2015,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2016,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2016,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2016,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2016,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2017,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2017,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2017,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2017,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2018,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2018,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2018,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2018,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2019,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2019,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2019,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2019,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2020,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2020,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2020,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2020,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2021,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2021,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2021,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2021,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2022,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2022,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2022,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2022,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2023,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2023,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2023,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2023,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2025,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q1,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q2,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q3,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2026,Q4,217,217 - PUNTPAPRIKA,P 200 - VGT ZEEUWS-VLAANDEREN,0,180.0
2024,Q2,206,206 - PAPRIKA MUNT,P 320 - DE SAEGER JOHAN,20,
2013,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2013,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2013,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2013,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2014,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2014,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2014,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2014,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2015,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2015,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2015,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2015,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2016,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2016,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2016,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2016,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2017,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2017,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2017,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2017,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2018,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2018,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2018,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2018,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2019,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2019,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2019,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2019,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2020,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2020,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2020,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2020,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2021,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2021,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2021,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2021,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2022,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2022,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2022,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2022,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2023,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2023,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2023,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2023,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2024,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2024,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2024,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2024,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2025,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2025,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2025,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2025,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2026,Q1,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2026,Q2,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2026,Q3,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2026,Q4,198,198 - PAPRIKA DIV.,P 528 - DE SWERT MARC,0,0.62
2013,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2013,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2013,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2013,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2014,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2014,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2014,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2014,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2015,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2015,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2015,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2015,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2016,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2016,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2016,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2016,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,3540,0.62
2017,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2017,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2017,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2017,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,6230,0.62
2018,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2018,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2018,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2018,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,3580,0.62
2019,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2019,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2019,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2019,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2020,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2020,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2020,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2020,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2021,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2021,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2021,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2021,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2022,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2022,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2022,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2022,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2023,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2023,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2023,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2023,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2024,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2024,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2024,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2024,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2025,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2025,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2025,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2025,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2026,Q1,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2026,Q2,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2026,Q3,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2026,Q4,200,200 - PAPRIKA GROEN,P 528 - DE SWERT MARC,0,0.62
2013,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2013,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2013,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2013,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2014,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2014,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2014,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2014,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2015,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2015,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2015,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2015,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2016,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2016,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,62050,0.62
2016,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,70070,0.62
2016,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,15870,0.62
2017,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2017,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,66000,0.62
2017,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,79970,0.62
2017,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,25690,0.62
2018,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2018,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,57380,0.62
2018,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,78190,0.62
2018,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,19890,0.62
2019,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2019,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2019,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2019,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2020,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2020,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2020,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2020,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2021,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2021,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2021,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2021,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2022,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2022,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2022,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2022,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2023,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2023,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2023,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2023,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2024,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2024,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2024,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2024,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2025,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2025,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2025,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2025,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2026,Q1,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2026,Q2,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2026,Q3,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2026,Q4,201,201 - PAPRIKA ROOD,P 528 - DE SWERT MARC,0,0.62
2013,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2013,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2013,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2013,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2014,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2014,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2014,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2014,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2015,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2015,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2015,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2015,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2016,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2016,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2016,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2016,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2017,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2017,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2017,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2017,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2018,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2018,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2018,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2018,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2019,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2019,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2019,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2019,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2020,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2020,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2020,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2020,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2021,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2021,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2021,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2021,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2022,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2022,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2022,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2022,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2023,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2023,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2023,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2023,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2024,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2024,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2024,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2024,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2025,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2025,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2025,Q3,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2025,Q4,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2026,Q1,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
2026,Q2,202,202 - PAPRIKA GEEL,P 528 - DE SWERT MARC,0,0.62
