year,quarter,period,category_code,category_name,vendor,opp_ha,q_num,is_peak_season,vendor_enc,category_name_enc,stuks_lag1,stuks_lag2,stuks_lag4,yield_ha_lag1,yield_ha_lag2,yield_ha_lag4,stuks_roll4_mean,stuks_roll4_std,temp_mean_c,temp_max_c,precip_mm,sun_hours,gdd,frost_days,temp_mean_c_lag1,precip_mm_lag1,gdd_lag1,sun_hours_lag1,stuks,cat_total_stuks
2017,Q3,18,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,450.0,210.0,1200.0,5.0,2.3333333333333335,13.333333333333334,26942.5,52646.68864230684,17.104347826086954,21.093478260869563,213.7,866.7688805555556,653.6,0.0,14.43846153846154,123.5,454.4,941.1821083333332,280,860614
2017,Q4,19,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,280.0,450.0,105910.0,3.111111111111111,5.0,1176.7777777777778,26712.5,52798.42950631518,8.555434782608696,11.066304347826089,196.8,388.1983611111111,128.0,7.0,17.104347826086954,213.7,653.6,866.7688805555556,172135,869084
2018,Q1,20,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,172135.0,280.0,210.0,1912.611111111111,3.111111111111111,2.3333333333333335,43268.75,85910.8924385222,4.09,7.369999999999999,205.4,467.1254166666666,5.6,30.0,8.555434782608696,196.8,128.0,388.1983611111111,200,103515
2018,Q2,21,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,200.0,172135.0,450.0,2.2222222222222223,1912.611111111111,5.0,43266.25,85912.563242617,15.442857142857145,20.194505494505496,111.5,940.2969333333332,506.0,0.0,4.09,205.4,5.6,467.1254166666666,300,796970
2018,Q3,22,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,300.0,200.0,280.0,3.3333333333333335,2.2222222222222223,3.111111111111111,43228.75,85937.51086060537,19.065217391304348,23.90652173913044,134.7,1023.2681361111112,834.8,0.0,15.442857142857145,111.5,506.0,940.2969333333332,440,715330
2018,Q4,23,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,440.0,300.0,172135.0,4.888888888888889,3.3333333333333335,1912.611111111111,43268.75,85910.88972252974,8.785869565217391,11.968478260869563,174.4,481.56843888888886,126.4,8.0,19.065217391304348,134.7,834.8,1023.2681361111112,212510,852385
2019,Q1,24,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,212510.0,440.0,200.0,2361.222222222222,4.888888888888889,2.2222222222222223,53362.5,106098.37899327208,5.914444444444444,9.307777777777778,186.6,482.29725,4.1,15.0,8.785869565217391,174.4,126.4,481.56843888888886,0,104695
2019,Q2,25,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,0.0,212510.0,300.0,0.0,2361.222222222222,3.3333333333333335,53312.5,106131.8253792581,13.663736263736263,18.392307692307693,177.8,971.6094138888888,384.3,2.0,5.914444444444444,186.6,4.1,482.29725,1640,743885
2019,Q3,26,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,1640.0,0.0,440.0,18.22222222222222,0.0,4.888888888888889,53647.5,105910.60109828478,18.143478260869564,22.65217391304348,159.7,972.6194694444443,749.2,0.0,13.663736263736263,177.8,384.3,971.6094138888888,400,733135
2019,Q4,27,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,400.0,1640.0,212510.0,4.444444444444445,18.22222222222222,2361.222222222222,53637.5,105917.30119138547,8.397826086956522,11.056521739130435,270.9,397.83138333333335,104.6,10.0,18.143478260869564,159.7,749.2,972.6194694444443,78055,354055
2020,Q1,28,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,78055.0,400.0,0.0,867.2777777777778,4.444444444444445,0.0,20023.75,38693.79954096866,6.717582417582417,9.673626373626371,245.7,493.29628055555554,11.4,10.0,8.397826086956522,270.9,104.6,397.83138333333335,385,87000
2020,Q2,29,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,385.0,78055.0,1640.0,4.277777777777778,867.2777777777778,18.22222222222222,20120.0,38627.81057735476,14.526373626373628,19.63956043956044,125.0,1074.6567472222223,437.4,2.0,6.717582417582417,245.7,11.4,493.29628055555554,2370,819900
2020,Q3,30,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,2370.0,385.0,400.0,26.333333333333332,4.277777777777778,4.444444444444445,20302.5,38512.95074387316,18.40543478260869,22.916304347826088,195.6,975.8155722222224,773.3000000000001,0.0,14.526373626373628,125.0,437.4,1074.6567472222223,410,654060
2020,Q4,31,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,410.0,2370.0,78055.0,4.555555555555555,26.333333333333332,867.2777777777778,20305.0,38511.228449202536,8.907608695652174,11.52608695652174,198.5,420.0804972222222,94.2,7.0,18.40543478260869,195.6,773.3000000000001,975.8155722222224,131910,619104
2021,Q1,32,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,131910.0,410.0,385.0,1465.6666666666667,4.555555555555555,4.277777777777778,33768.75,65434.10787132859,4.956666666666667,8.266666666666667,205.6,507.29159444444446,26.4,21.0,8.907608695652174,198.5,94.2,420.0804972222222,480,169559
2021,Q2,33,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,480.0,131910.0,2370.0,5.333333333333333,1465.6666666666667,26.333333333333332,33792.5,65417.967142062735,12.305494505494504,16.658241758241758,220.8,955.7855777777778,322.7,6.0,4.956666666666667,205.6,26.4,507.29159444444446,5176,690793
2021,Q3,34,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,5176.0,480.0,410.0,57.51111111111111,5.333333333333333,4.555555555555555,34494.0,64982.28843820958,17.16086956521739,21.065217391304348,259.6,910.1869555555556,658.8,0.0,12.305494505494504,220.8,322.7,955.7855777777778,2824,760515
2021,Q4,35,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,2824.0,5176.0,131910.0,31.377777777777776,57.51111111111111,1465.6666666666667,35097.5,64570.13351645893,7.992391304347826,10.793478260869565,213.9,359.4924833333333,71.8,6.0,17.16086956521739,259.6,658.8,910.1869555555556,91178,682557
2022,Q1,36,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,91178.0,2824.0,480.0,1013.0888888888888,31.377777777777776,5.333333333333333,24914.5,44217.24699330191,6.164444444444444,9.918888888888889,128.8,542.2246194444444,12.7,20.0,7.992391304347826,213.9,71.8,359.4924833333333,0,100482
2022,Q2,37,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,0.0,91178.0,5176.0,0.0,1013.0888888888888,57.51111111111111,24794.5,44306.224976482335,14.27032967032967,19.0010989010989,161.8,971.8454361111112,428.8,1.0,6.164444444444444,128.8,12.7,542.2246194444444,3430,833367
2022,Q3,38,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,3430.0,0.0,2824.0,38.111111111111114,0.0,31.377777777777776,24358.0,44571.73582739029,18.61521739130435,23.38913043478261,147.1,997.4200027777778,794.3,0.0,14.27032967032967,161.8,428.8,971.8454361111112,1530,756139
2022,Q4,39,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,1530.0,3430.0,91178.0,17.0,38.111111111111114,1013.0888888888888,24034.5,44784.3154203195,9.110869565217392,11.957608695652173,214.5,449.3421111111112,161.4,11.0,18.61521739130435,147.1,794.3,997.4200027777778,237767,508247
2023,Q1,40,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,237767.0,1530.0,0.0,2641.8555555555554,17.0,0.0,60681.75,118065.16979582363,6.117777777777778,9.011111111111113,213.5,387.31464444444447,25.6,23.0,9.110869565217392,214.5,161.4,449.3421111111112,0,102598
2023,Q2,41,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,0.0,237767.0,3430.0,0.0,2641.8555555555554,38.111111111111114,60681.75,118065.16979582363,14.11978021978022,18.647252747252747,194.2,973.9577527777776,421.7,2.0,6.117777777777778,213.5,25.6,387.31464444444447,420,879451
2023,Q3,42,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,420.0,0.0,1530.0,4.666666666666667,0.0,17.0,59929.25,118560.25692553975,18.503260869565217,22.72391304347826,231.8,952.8420722222222,782.3,0.0,14.11978021978022,194.2,421.7,973.9577527777776,240,799358
2023,Q4,43,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,240.0,420.0,237767.0,2.6666666666666665,4.666666666666667,2641.8555555555554,59606.75,118773.62460685452,9.534782608695652,12.15108695652174,346.6,393.3764638888889,136.3,6.0,18.503260869565217,231.8,782.3,952.8420722222222,168449,678911
2024,Q1,44,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,168449.0,240.0,0.0,1871.6555555555556,2.6666666666666665,0.0,42277.25,84114.67595045466,6.927472527472527,9.935164835164835,259.1,423.8726277777778,22.4,13.0,9.534782608695652,346.6,136.3,393.3764638888889,310,57865
2024,Q2,45,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,310.0,168449.0,420.0,3.4444444444444446,1871.6555555555556,4.666666666666667,42354.75,84062.86598086377,13.861538461538462,17.84285714285714,335.8,872.5938861111111,388.3,1.0,6.927472527472527,259.1,22.4,423.8726277777778,1220,691956
2024,Q3,46,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,1220.0,310.0,240.0,13.555555555555555,3.4444444444444446,2.6666666666666665,42554.75,83930.68709903824,18.019565217391303,22.180434782608696,254.5,906.9847583333332,738.2,0.0,13.861538461538462,335.8,388.3,872.5938861111111,2990,737779
2024,Q4,47,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,2990.0,1220.0,168449.0,33.22222222222222,13.555555555555555,1871.6555555555556,43242.25,83478.58300336677,8.678260869565218,11.553260869565218,215.6,351.89023055555555,97.2,5.0,18.019565217391303,254.5,738.2,906.9847583333332,90578,719277
2025,Q1,48,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,90578.0,2990.0,310.0,1006.4222222222222,33.22222222222222,3.4444444444444446,23774.5,44549.565216733565,5.016666666666667,8.732222222222221,179.6,525.2523,19.2,35.0,8.678260869565218,215.6,97.2,351.89023055555555,410,73568
2025,Q2,49,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,410.0,90578.0,1220.0,4.555555555555555,1006.4222222222222,13.555555555555555,23799.5,44532.03297627447,15.51208791208791,20.54945054945055,100.0,1020.7627861111112,507.3,0.0,5.016666666666667,179.6,19.2,525.2523,2290,903808
2025,Q3,50,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,2290.0,410.0,2990.0,25.444444444444443,4.555555555555555,33.22222222222222,24067.0,44354.04689540738,18.41086956521739,23.028260869565216,131.4,1001.1181138888888,773.8,0.0,15.51208791208791,100.0,507.3,1020.7627861111112,3380,836196
2025,Q4,51,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,3380.0,2290.0,90578.0,37.55555555555556,25.444444444444443,1006.4222222222222,24164.5,44292.6571905547,8.967391304347826,11.55108695652174,168.6,364.03242222222224,118.0,10.0,18.41086956521739,131.4,773.8,1001.1181138888888,113069,685348
2026,Q1,52,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,1,113069.0,3380.0,410.0,1256.3222222222223,37.55555555555556,4.555555555555555,29787.25,55534.7168017448,,,,,,,8.967391304347826,168.6,118.0,364.03242222222224,1660,64246
2026,Q2,53,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,1,1660.0,113069.0,2290.0,18.444444444444443,1256.3222222222223,25.444444444444443,30099.75,55317.39648233031,,,,,,,,,,,0,0
2026,Q3,54,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,1,0.0,1660.0,3380.0,0.0,18.444444444444443,37.55555555555556,29527.25,55711.59302081267,,,,,,,,,,,0,0
2026,Q4,55,200,200 - PAPRIKA GROEN,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,1,0.0,0.0,113069.0,0.0,0.0,1256.3222222222223,28682.25,56263.275472697664,,,,,,,,,,,0,0
2013,Q1,0,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,,,,,,,,,2.082222222222222,4.99,141.9,432.17273611111113,2.0,51.0,,,,,0,0
2013,Q2,1,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,0.0,,,0.0,,,,,11.928571428571429,16.045054945054943,175.9,837.70635,263.2,6.0,2.082222222222222,141.9,2.0,432.17273611111113,0,0
2013,Q3,2,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,0.0,0.0,,0.0,0.0,,0.0,0.0,18.15869565217391,22.30760869565217,133.6,947.5061305555556,750.6,0.0,11.928571428571429,175.9,263.2,837.70635,0,0
2013,Q4,3,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,0.0,0.0,,0.0,0.0,,0.0,0.0,8.493478260869566,11.160869565217393,254.0,434.0985166666667,110.4,4.0,18.15869565217391,133.6,750.6,947.5061305555556,0,0
2014,Q1,4,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.014444444444444,10.502222222222224,149.9,546.1595611111111,16.699999999999996,6.0,8.493478260869566,254.0,110.4,434.0985166666667,0,0
2014,Q2,5,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.143956043956043,18.35934065934066,191.0,1015.43105,385.0,0.0,7.014444444444444,149.9,16.699999999999996,546.1595611111111,0,0
2014,Q3,6,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33913043478261,21.12391304347826,280.6,898.2351861111111,675.2,0.0,14.143956043956043,191.0,385.0,1015.43105,0,0
2014,Q4,7,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083695652173914,11.730434782608697,202.0,457.27839166666666,135.6,6.0,17.33913043478261,280.6,675.2,898.2351861111111,0,0
2015,Q1,8,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455555555555556,7.752222222222223,193.0,534.4068777777778,0.5,30.0,9.083695652173914,202.0,135.6,457.27839166666666,0,0
2015,Q2,9,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.952747252747251,17.54175824175824,139.2,1010.4236083333332,311.0,3.0,4.455555555555556,193.0,0.5,534.4068777777778,0,0
2015,Q3,10,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.60326086956522,21.789130434782606,211.5,898.4389194444444,699.5,0.0,12.952747252747251,139.2,311.0,1010.4236083333332,0,0
2015,Q4,11,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.092391304347826,12.759782608695652,149.5,423.41936111111113,122.8,1.0,17.60326086956522,211.5,699.5,898.4389194444444,0,0
2016,Q1,12,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09010989010989,8.123076923076924,254.2,484.5166638888889,2.900000000000002,28.0,10.092391304347826,149.5,122.8,423.41936111111113,23510,146930
2016,Q2,13,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,23510.0,0.0,0.0,261.22222222222223,0.0,0.0,5877.5,11755.0,13.463736263736264,17.560439560439562,257.7,937.8138944444444,367.4,0.0,5.09010989010989,254.2,2.900000000000002,484.5166638888889,1903935,3540660
2016,Q3,14,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,1903935.0,23510.0,0.0,21154.833333333332,261.22222222222223,0.0,481861.25,948113.9431029637,18.68695652173913,22.907608695652176,132.2,992.6607055555556,799.2,0.0,13.463736263736264,257.7,367.4,937.8138944444444,1902425,3633740
2016,Q4,15,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,1902425.0,1903935.0,0.0,21138.055555555555,21154.833333333332,0.0,957467.5,1092057.0850044119,7.35,10.197826086956525,130.4,477.56509166666666,47.6,12.0,18.68695652173913,132.2,799.2,992.6607055555556,604340,1066560
2017,Q1,16,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,604340.0,1902425.0,23510.0,6714.888888888889,21138.055555555555,261.22222222222223,1108552.5,947701.4894865365,5.394444444444445,8.742222222222221,168.4,487.94728888888886,19.300000000000004,27.0,7.35,130.4,47.6,477.56509166666666,53695,362510
2017,Q2,17,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,53695.0,604340.0,1903935.0,596.6111111111111,6714.888888888889,21154.833333333332,1116098.75,936232.4630255653,14.43846153846154,18.963736263736266,123.5,941.1821083333332,454.4,1.0,5.394444444444445,168.4,19.300000000000004,487.94728888888886,1691435,5026970
2017,Q3,18,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,1691435.0,53695.0,1902425.0,18793.722222222223,596.6111111111111,21138.055555555555,1062973.75,881027.895078385,17.104347826086954,21.093478260869563,213.7,866.7688805555556,653.6,0.0,14.43846153846154,123.5,454.4,941.1821083333332,1860354,5052524
2017,Q4,19,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,1860354.0,1691435.0,604340.0,20670.6,18793.722222222223,6714.888888888889,1052456.0,867818.111784184,8.555434782608696,11.066304347826089,196.8,388.1983611111111,128.0,7.0,17.104347826086954,213.7,653.6,866.7688805555556,484577,1382547
2018,Q1,20,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,484577.0,1860354.0,53695.0,5384.188888888889,20670.6,596.6111111111111,1022515.25,890209.27138225,4.09,7.369999999999999,205.4,467.1254166666666,5.6,30.0,8.555434782608696,196.8,128.0,388.1983611111111,105465,365355
2018,Q2,21,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,105465.0,484577.0,1691435.0,1171.8333333333333,5384.188888888889,18793.722222222223,1035457.75,871610.7869063938,15.442857142857145,20.194505494505496,111.5,940.2969333333332,506.0,0.0,4.09,205.4,5.6,467.1254166666666,1849340,5075962
2018,Q3,22,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,1849340.0,105465.0,1860354.0,20548.222222222223,1171.8333333333333,20670.6,1074934.0,913779.8346512868,19.065217391304348,23.90652173913044,134.7,1023.2681361111112,834.8,0.0,15.442857142857145,111.5,506.0,940.2969333333332,1959709,5626670
2018,Q4,23,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,1959709.0,1849340.0,484577.0,21774.544444444444,20548.222222222223,5384.188888888889,1099772.75,943125.1470271146,8.785869565217391,11.968478260869563,174.4,481.56843888888886,126.4,8.0,19.065217391304348,134.7,834.8,1023.2681361111112,453403,1335533
2019,Q1,24,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,453403.0,1959709.0,105465.0,5037.811111111111,21774.544444444444,1171.8333333333333,1091979.25,950007.0556216498,5.914444444444444,9.307777777777778,186.6,482.29725,4.1,15.0,8.785869565217391,174.4,126.4,481.56843888888886,0,256341
2019,Q2,25,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,0.0,453403.0,1849340.0,0.0,5037.811111111111,20548.222222222223,1065613.0,987246.6455778244,13.663736263736263,18.392307692307693,177.8,971.6094138888888,384.3,2.0,5.914444444444444,186.6,4.1,482.29725,1738643,4814825
2019,Q3,26,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,1738643.0,0.0,1959709.0,19318.255555555555,0.0,21774.544444444444,1037938.75,959104.7442854802,18.143478260869564,22.65217391304348,159.7,972.6194694444443,749.2,0.0,13.663736263736263,177.8,384.3,971.6094138888888,1807736,5231997
2019,Q4,27,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,1807736.0,1738643.0,453403.0,20085.955555555556,19318.255555555555,5037.811111111111,999945.5,912286.3577614578,8.397826086956522,11.056521739130435,270.9,397.83138333333335,104.6,10.0,18.143478260869564,159.7,749.2,972.6194694444443,616375,1434543
2020,Q1,28,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,616375.0,1807736.0,0.0,6848.611111111111,20085.955555555556,0.0,1040688.5,882907.4794188044,6.717582417582417,9.673626373626371,245.7,493.29628055555554,11.4,10.0,8.397826086956522,270.9,104.6,397.83138333333335,83485,372620
2020,Q2,29,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,83485.0,616375.0,1738643.0,927.6111111111111,6848.611111111111,19318.255555555555,1061559.75,850497.9721149153,14.526373626373628,19.63956043956044,125.0,1074.6567472222223,437.4,2.0,6.717582417582417,245.7,11.4,493.29628055555554,1711980,5590816
2020,Q3,30,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,1711980.0,83485.0,1807736.0,19022.0,927.6111111111111,20085.955555555556,1054894.0,843498.1618241183,18.40543478260869,22.916304347826088,195.6,975.8155722222224,773.3000000000001,0.0,14.526373626373628,125.0,437.4,1074.6567472222223,1885074,5798335
2020,Q4,31,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,1885074.0,1711980.0,616375.0,20945.266666666666,19022.0,6848.611111111111,1074228.5,867063.9943466302,8.907608695652174,11.52608695652174,198.5,420.0804972222222,94.2,7.0,18.40543478260869,195.6,773.3000000000001,975.8155722222224,487776,1254707
2021,Q1,32,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,487776.0,1885074.0,83485.0,5419.733333333334,20945.266666666666,927.6111111111111,1042078.75,891732.8061085618,4.956666666666667,8.266666666666667,205.6,507.29159444444446,26.4,21.0,8.907608695652174,198.5,94.2,420.0804972222222,158979,416564
2021,Q2,33,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,158979.0,487776.0,1711980.0,1766.4333333333334,5419.733333333334,19022.0,1060952.25,865081.9898276983,12.305494505494504,16.658241758241758,220.8,955.7855777777778,322.7,6.0,4.956666666666667,205.6,26.4,507.29159444444446,1534844,5797313
2021,Q3,34,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,1534844.0,158979.0,1885074.0,17053.82222222222,1766.4333333333334,20945.266666666666,1016668.25,824215.2866407235,17.16086956521739,21.065217391304348,259.6,910.1869555555556,658.8,0.0,12.305494505494504,220.8,322.7,955.7855777777778,1433370,5456731
2021,Q4,35,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,1433370.0,1534844.0,487776.0,15926.333333333334,17053.82222222222,5419.733333333334,903742.25,684712.8819470609,7.992391304347826,10.793478260869565,213.9,359.4924833333333,71.8,6.0,17.16086956521739,259.6,658.8,910.1869555555556,187179,763545
2022,Q1,36,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,187179.0,1433370.0,158979.0,2079.766666666667,15926.333333333334,1766.4333333333334,828593.0,758142.5818234984,6.164444444444444,9.918888888888889,128.8,542.2246194444444,12.7,20.0,7.992391304347826,213.9,71.8,359.4924833333333,157055,431043
2022,Q2,37,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,157055.0,187179.0,1534844.0,1745.0555555555557,2079.766666666667,17053.82222222222,828112.0,758709.4248625973,14.27032967032967,19.0010989010989,161.8,971.8454361111112,428.8,1.0,6.164444444444444,128.8,12.7,542.2246194444444,2045223,5634350
2022,Q3,38,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,3,1,6,2,2045223.0,157055.0,1433370.0,22724.7,1745.0555555555557,15926.333333333334,955706.75,938738.0464774237,18.61521739130435,23.38913043478261,147.1,997.4200027777778,794.3,0.0,14.27032967032967,161.8,428.8,971.8454361111112,2054882,5687385
2022,Q4,39,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,4,0,6,2,2054882.0,2045223.0,187179.0,22832.022222222222,22724.7,2079.766666666667,1111084.75,1084303.481194072,9.110869565217392,11.957608695652173,214.5,449.3421111111112,161.4,11.0,18.61521739130435,147.1,794.3,997.4200027777778,409330,1281871
2023,Q1,40,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,1,0,6,2,409330.0,2054882.0,157055.0,4548.111111111111,22832.022222222222,1745.0555555555557,1166622.5,1025290.567847801,6.117777777777778,9.011111111111113,213.5,387.31464444444447,25.6,23.0,9.110869565217392,214.5,161.4,449.3421111111112,97190,318282
2023,Q2,41,201,201 - PAPRIKA ROOD,P 150 - VERENIGDE GROENTETUINDERS,90.0,2,1,6,2,97190.0,409330.0,2045223.0,1079.888888888889,4548.111111111111,22724.7,1151656.25,1045183.496807578,14.11978021978022,18.647252747252747,194.2,973.9577527777776,421.7,2.0,6.117777777777778,213.5,25.6,387.31464444444447,1990725,4793977
